Hybrid,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
BSSSC0_048/LH82,69.33333333333333,70.88888888888889,214.77777777777777,108.33333333333333,1.0,5.444444444444445,8.071526703555556,18.11111111111111,706.5216728333334
BSSSC0_048/PHZ51,70.6,72.4,256.6,132.0,0.8,19.2,7.5192707735,16.89,720.43757542
BSSSC0_052/LH82,67.5,68.5,205.0,83.0,0.5,1.0,8.769847518,13.149999999999999,718.89295315
BSSSC0_052/PHZ51,66.0,67.66666666666667,235.33333333333334,88.66666666666667,0.3333333333333333,13.666666666666666,7.377652691666667,12.633333333333333,756.4358558
BSSSC0_054/DK3IIH6,70.2,73.0,237.0,131.8,6.8,8.4,6.011933583399999,18.08,719.02167166
BSSSC0_057/DK3IIH6,77.0,79.0,236.0,136.0,8.0,2.0,8.696881151,16.1,679.6338035
BSSSC0_060/DK3IIH6,70.25,72.0,233.25,120.25,8.25,4.5,9.822450946,15.875,716.640378975
CG102/CG60,65.81818181818181,66.36363636363636,203.5909090909091,95.72727272727273,0.45454545454545453,1.1818181818181819,7.904382561727274,17.318181818181817,738.7273074318182
CG102/DK3IIH6,71.85714285714286,73.71428571428571,243.85714285714286,137.28571428571428,10.571428571428571,7.428571428571429,9.126629957,17.314285714285713,719.7204293857143
CG102/LH82,63.27777777777778,64.72222222222223,200.94444444444446,88.16666666666667,1.3333333333333333,1.0555555555555556,9.509124770166666,16.927777777777777,742.2768182388888
CG102/PHZ51,68.0,68.42857142857143,223.42857142857142,114.14285714285714,0.0,0.8571428571428571,9.395528979142856,17.428571428571427,727.8113079714286
CG104/CG102,68.5,71.25,205.5,106.5,0.5,0.5,7.813491530249999,16.875,718.2493605249999
CG104/LH198,61.166666666666664,63.166666666666664,222.0,107.16666666666667,0.16666666666666666,4.0,8.822550359333333,19.400000000000002,770.1658316166667
CG104/LH82,71.83333333333333,71.83333333333333,224.66666666666666,127.66666666666667,0.16666666666666666,4.833333333333333,9.5134474755,18.333333333333332,727.9032497833333
CG104/PHB47,72.0,72.5,198.0,101.0,0.0,2.0,6.94899209,21.2,656.7862656
CG104/PHZ51,75.25,75.25,206.5,101.5,0.0,0.5,7.4581883627500005,20.174999999999997,716.9621753
CG105/CG102,62.5,63.166666666666664,199.5,84.83333333333333,1.0,0.5,6.084379194,14.433333333333332,708.81000215
CG105/PHB47,72.0,73.33333333333333,242.66666666666666,132.33333333333334,0.3333333333333333,0.0,9.342119815,18.73333333333333,700.6578290000001
CG105/PHZ51,77.0,77.5,246.25,127.0,0.0,0.25,11.9912896525,19.150000000000002,777.781677575
CG106/DK3IIH6,67.16666666666667,68.83333333333333,220.33333333333334,109.83333333333333,2.0,3.8333333333333335,7.884204354166666,14.716666666666667,722.3254471
CG106/PHB47,68.625,70.125,224.875,111.625,5.25,0.625,8.39854518225,16.675,713.58331405
CG106/PHZ51,70.85714285714286,73.0,236.85714285714286,121.57142857142857,0.0,1.1428571428571428,9.476957386571428,18.142857142857142,752.2678274142856
CG108/CG102,61.869565217391305,62.608695652173914,223.82608695652175,109.1304347826087,1.6956521739130435,4.3478260869565215,9.645344101826087,15.26086956521739,713.7162299217391
CG108/CG110,63.666666666666664,64.0,208.16666666666666,106.0,0.0,1.8333333333333333,9.475014635166666,18.216666666666665,737.7716699166667
CG108/CG111,62.7,63.1,209.8,103.0,0.4,9.0,8.1638489636,16.94,749.01308762
CG108/CGR01,63.61538461538461,64.46153846153847,214.0,108.84615384615384,0.6153846153846154,8.307692307692308,9.548736611615384,17.7,736.7650250538462
CG108/CGR03,64.18181818181819,65.18181818181819,212.63636363636363,111.18181818181819,0.6818181818181818,4.909090909090909,10.131381171318182,16.88181818181818,732.7594486227273
CG108/LH162,64.5,65.0,194.0,104.0,0.0,5.5,7.427927109166667,14.883333333333333,708.3809404166667
CG108/LH195,77.5,78.5,193.25,95.5,0.0,0.75,7.26894334875,27.425,679.6338035
CG108/LH198,60.666666666666664,62.0,228.33333333333334,101.33333333333333,0.0,0.0,10.085907013333333,20.933333333333334,735.4118303
CG108/LH82,65.0909090909091,65.72727272727273,198.63636363636363,99.0909090909091,0.2727272727272727,4.7272727272727275,9.016478962272727,19.436363636363637,738.0252063909091
CG108/PHB47,69.4,69.8,194.2,100.0,0.2,3.6,7.5090405784,19.580000000000002,661.87064728
CG108/PHZ51,70.4,70.6,208.2,107.0,0.0,3.8,8.842320044400001,17.880000000000003,695.5949004199999
CG110/LH82,67.54545454545455,67.9090909090909,194.27272727272728,95.9090909090909,1.8181818181818181,3.272727272727273,9.873230169545455,17.318181818181817,747.6205872272727
CG110/PHB47,71.85714285714286,72.42857142857143,216.28571428571428,112.0,0.0,2.2857142857142856,10.051366454,19.771428571428572,745.2802504285713
CG111/PHB47,69.5,70.75,225.25,117.5,10.5,6.5,8.90346432925,17.4,747.2110283
CG118/CG44,62.0,63.470588235294116,210.0,91.70588235294117,0.5294117647058824,3.7058823529411766,8.361408405647058,15.970588235294118,729.0011430705881
CG118/CGR01,67.5,68.71428571428571,215.64285714285714,100.71428571428571,1.0,0.21428571428571427,10.244870520428572,16.52857142857143,728.7307260142858
CG118/CGR03,65.47058823529412,66.70588235294117,213.58823529411765,100.23529411764706,0.4117647058823529,1.5294117647058822,9.950367367705882,18.28235294117647,760.2721725882353
CG118/LH198,76.25,76.5,199.0,104.75,0.0,0.25,8.54250664525,21.8,717.283971625
CG118/LH82,70.83333333333333,71.83333333333333,192.83333333333334,97.0,0.0,0.8333333333333334,9.923643264166666,19.483333333333334,722.3254471
CG118/PHZ51,71.4,71.8,194.6,84.6,0.0,1.2,7.368772401799999,17.72,688.3866630800001
CG119/CG102,68.0,69.4,188.2,86.8,0.1,0.4,5.8585032292,18.330000000000002,744.63665781
CG119/CG108,59.78333333333333,61.44444444444444,195.32455555444443,90.74398148227777,3.9,4.638888888888889,6.266809770072223,16.267555555555553,736.1010367205556
CG119/CG44,66.33333333333333,68.11111111111111,201.55555555555554,96.44444444444444,0.0,0.7777777777777778,8.800651061111111,15.844444444444443,716.6761341444445
CG119/LH198,82.5,82.5,245.0,132.5,0.0,0.0,8.312409544,28.4,720.823731
CG119/LH82,64.72727272727273,65.72727272727273,183.0,91.0,0.0,4.636363636363637,9.522475845727273,17.763636363636365,755.3436986272728
CG119/PHZ51,73.66666666666667,74.0,236.33333333333334,114.33333333333333,0.0,0.0,10.483222718333334,24.733333333333334,722.5399780000001
CG120/CG102,66.33333333333333,67.66666666666667,185.33333333333334,76.33333333333333,0.0,0.0,8.132548139999999,22.666666666666668,719.9656074999999
CG120/LH185,66.4,67.0,219.6,98.53333333333333,0.0,3.1333333333333333,9.023485748666667,19.153333333333332,744.1646898933334
CG120/LH198,84.0,84.5,245.0,127.5,0.0,0.0,11.27434177,28.9,702.80313775
CG120/LH82,72.71428571428571,73.14285714285714,200.85714285714286,93.71428571428571,0.0,0.8571428571428571,9.968529915714285,19.228571428571428,722.4786834285715
CG120/PHZ51,76.33333333333333,77.33333333333333,234.66666666666666,124.0,0.0,2.0,11.422526866666667,22.3,736.6990155333333
CG121/CG102,67.0,69.0,177.33333333333334,75.66666666666667,1.0,0.3333333333333333,6.9776105736666665,21.266666666666666,730.6921511333334
CG121/LH198,73.0,73.875,218.25,110.25,0.375,2.0,9.53589906125,19.8875,731.1212128625
CG121/LH82,67.875,68.75,200.125,103.875,0.0,1.25,10.359763594875,17.3,727.2596571625
CG121/PHZ51,74.66666666666667,75.66666666666667,222.0,112.0,0.0,0.6666666666666666,12.363086956666665,23.03333333333333,737.557139
CG122/CG102,67.75,68.5,204.75,99.5,0.75,0.0,6.117710883,17.95,759.439288
CG122/PHB47,71.0,71.5,210.25,104.0,16.5,0.25,10.113090673,16.55,736.913546425
CG122/PHZ51,81.5,81.5,265.0,152.5,0.0,0.5,11.074362964999999,23.4,751.072584
CG123/CG102,67.14285714285714,68.0,203.42857142857142,101.14285714285714,0.42857142857142855,0.42857142857142855,7.984209683571429,19.32857142857143,747.4868537
CG123/LH145,71.5,73.0,205.0,113.5,12.0,9.5,7.495676757,16.7,747.21102825
CG123/LH185,57.0,56.0,219.0,108.0,0.0,13.0,5.329726055,13.4,789.0445484
CG123/PHB47,69.8,70.4,217.6,111.2,5.2,3.4,9.4444928318,16.96,760.4690362
CG123/PHRE1,68.0,66.5,185.5,82.0,1.5,2.0,7.356151988000001,16.15,721.4673236
CG123/S8324,63.0,62.5,225.0,99.0,2.0,3.5,9.5235033415,17.35,765.23162155
CG124/CG120,62.0,62.0,245.0,108.0,1.0,1.0,9.747819001,18.4,768.4495847
CG124/PHB47,70.75,71.5,246.25,114.5,11.0,5.75,10.33136397125,17.725,715.03139745
CG124/PHHV4,66.0,67.0,258.0,99.0,1.0,2.0,10.2329006485,19.25,739.4879169000001
CG124/PHRE1,62.5,63.0,224.0,92.5,1.5,1.5,9.2933494515,17.1,743.34947255
CG124/S8324,63.0,63.0,227.0,77.0,2.0,1.0,9.720828903,18.4,749.1418061
CG125/PHB47,71.25,71.75,237.5,132.0,0.75,1.0,10.252242997749999,20.375,712.45702695
CG125/PHZ51,72.25,73.0,220.0,106.0,2.0,1.5,10.061247502,17.1,719.536545775
CG126/PHB47,69.0,69.75,219.0,98.75,6.0,2.5,8.34023261625,17.35,727.581453475
CG127/PHB47,70.25,71.375,226.625,112.25,0.875,3.0,10.4614368965,19.525,709.2390638625
CG127/PHZ51,71.5,72.0,246.375,124.0,0.5,1.0,10.521027473875,18.9625,711.9743325125
CG44/CG102,65.33333333333333,66.0,188.0,81.33333333333333,0.3333333333333333,0.0,8.981539789666668,20.733333333333334,714.3878048333332
CG44/CG110,64.81818181818181,66.18181818181819,204.9090909090909,103.63636363636364,1.9090909090909092,3.272727272727273,9.32304676290909,18.39090909090909,751.2481092545455
CG44/CGR01,61.574074074074076,62.59722222222222,214.2858178962963,98.7945833348611,3.0416666666666665,2.6203703703703702,8.72672396788426,16.277916666666666,733.6785331083333
CG44/CGR03,64.83333333333333,65.75,202.25,93.91666666666667,0.08333333333333333,0.75,9.601039915416667,16.849999999999998,754.0760162083334
CG44/LH162,65.18181818181819,66.0909090909091,191.27272727272728,93.45454545454545,0.09090909090909091,1.0,7.3951676621818185,17.30909090909091,729.0149097727273
CG60/CG110,65.1,65.5,201.7,98.7,0.9,1.1,8.3311733824,17.06,737.04226493
CG60/CG111,64.2,64.4,212.8,103.7,0.9,2.1,8.5840392052,14.9,730.99249436
CG60/LH162,62.13793103448276,62.3448275862069,193.82758620689654,90.37931034482759,1.896551724137931,7.379310344827586,6.691264160448276,15.120689655172415,737.2908248586207
CG60/LH185,73.0,73.0,180.0,80.0,4.0,1.0,9.525108496,16.7,702.8031377
CG60/LH198,59.0,61.0,224.0,58.0,0.0,0.0,5.638008252,23.7,656.4644693
CG60/LH82,66.66666666666667,67.26666666666667,203.0,93.26666666666667,5.466666666666667,3.1333333333333333,8.933447914999999,17.673333333333336,736.7848278933333
CG60/PHB47,75.2,76.4,238.8,119.2,1.4,1.4,11.534064605000001,20.56,743.9930652200001
CG65/CG102,70.5,71.0,179.75,74.25,0.0,0.5,7.88861188775,23.3,678.6684146
CG65/CG108,64.42857142857143,65.14285714285714,218.0,107.57142857142857,0.7857142857142857,2.7857142857142856,9.599490788714286,16.992857142857144,715.9508154642857
CG65/LH185,68.9375,69.25,224.4375,103.8125,0.1875,1.1875,10.070004391125,18.3625,728.14459700625
CG65/LH82,67.38461538461539,67.6923076923077,204.46153846153845,90.23076923076923,0.6923076923076923,3.230769230769231,10.117140815230771,17.976923076923075,754.7856183230768
CG65/PHZ51,67.0,67.0,236.0,104.0,0.0,6.0,7.368324217,13.3,734.9827686
CGR01/LH185,65.83333333333333,67.33333333333333,208.83333333333334,91.5,0.0,3.8333333333333335,9.658439772666666,19.066666666666666,729.4049659000001
CGR01/LH195,78.5,79.5,230.0,109.0,0.5,1.0,10.864851380000001,26.7,722.1109162
CGR01/LH198,67.47222222222223,68.33333333333333,225.55555555555554,107.88888888888889,2.1944444444444446,6.277777777777778,10.517673812333333,17.50277777777778,764.5165186555555
CGR01/LH82,65.9,67.0,209.3,100.4,0.4,10.3,10.2527808482,19.990000000000002,761.37006586
CGR01/PHB47,74.5,75.0,200.0,93.5,0.0,0.5,10.105741411,21.95,706.6646934
CGR03/CG102,68.33333333333333,70.0,185.66666666666666,74.0,0.6666666666666666,0.3333333333333333,8.078963946333333,20.433333333333334,751.2871148333334
CGR03/LH185,62.666666666666664,64.0,232.0,104.33333333333333,0.0,13.666666666666666,9.3029318695,19.783333333333335,763.7299054499999
CGR03/LH198,67.66666666666667,68.83333333333333,220.33333333333334,110.33333333333333,0.5,1.0,9.6682167775,21.333333333333332,760.08288065
CGR03/LH82,68.08333333333333,68.25,201.33333333333334,100.75,0.08333333333333333,2.0833333333333335,10.816633077583333,19.041666666666668,749.3563370166667
CGR03/PHB47,75.5,75.25,226.5,124.75,2.5,3.5,10.714562396,20.95,755.899528625
CGR04/LH195,78.125,78.125,217.5,108.125,0.125,0.875,10.582473141,22.1875,732.0866017875001
CGX333/CG102,66.25,66.75,187.75,80.25,4.0,0.0,9.263698489,20.05,750.428991375
CGX333/LH198,75.0,75.33333333333333,196.33333333333334,99.66666666666667,5.333333333333333,1.0,8.050633755000002,21.866666666666664,722.1109161999999
CGX333/LH82,73.42857142857143,72.85714285714286,201.85714285714286,102.42857142857143,2.2857142857142856,12.0,9.192071150285715,21.714285714285715,718.6171277285714
CGX333/PHZ51,77.33333333333333,77.33333333333333,244.66666666666666,113.0,0.0,2.6666666666666665,13.700673056666666,23.7,746.5674356666667
CH753-4/LH82,58.0,59.0,184.0,83.33333333333333,0.0,4.666666666666667,7.972178775333333,15.233333333333334,744.4221269666667
CH753-4/PHZ51,61.666666666666664,63.333333333333336,231.66666666666666,108.33333333333333,0.0,1.6666666666666667,8.381202238,14.966666666666667,752.5743001000001
CI540/DK3IIH6,72.66666666666667,75.66666666666667,250.33333333333334,151.0,2.3333333333333335,4.333333333333333,7.358744339,15.566666666666668,739.273386
CM105/LH82,73.0,74.5,208.0,95.0,0.5,0.0,10.536618422,18.2,718.89295315
CM105/PHZ51,77.5,79.0,248.5,132.0,0.0,8.0,9.954843,22.75,712.457027
CML103/LH195,66.0,67.0,231.75,132.75,0.0,31.25,10.428281351999999,17.9,712.778823275
CML103/LH82,63.5,63.0,239.5,137.5,0.0,36.5,12.897641785,19.65,726.61606455
CML228/PHB47,70.5,71.5,233.5,122.5,0.0,0.5,11.940298648999999,20.700000000000003,721.4673236
CML228/PHZ51,69.5,72.5,264.5,130.0,0.0,2.0,13.00010631,22.75,734.98276855
CML247/LH195,71.5,72.5,254.5,127.5,0.0,2.0,14.834020240000001,25.95,650.02854315
CML247/LH82,68.0,69.5,224.5,122.0,0.0,1.5,11.919041531,22.549999999999997,684.7825444
CML269/LH195,63.0,63.0,200.0,110.0,1.0,1.0,6.20501222,18.9,686.0697297
CML322/PHB47,71.0,72.0,260.0,135.0,0.0,0.0,10.43431399,12.7,759.439288
CML322/PHZ51,72.0,76.0,270.0,135.0,0.0,0.0,9.15555534,12.8,785.1829927
CML69/LH195,76.5,77.5,275.0,126.0,0.5,3.5,11.742711135,16.4,731.1212128499999
CML69/LH82,77.5,78.0,277.0,106.5,7.0,4.5,9.49015195,15.2,767.80599205
CO258/DK3IIH6,68.5,69.0,255.5,136.0,18.5,1.0,9.033280707,15.700000000000001,717.6057679
DE811/LH82,62.5,63.5,205.5,83.0,0.0,2.5,8.839778221,15.4,709.2390639
DE811/PHZ51,67.5,70.0,272.0,125.5,0.0,0.5,8.4842393145,15.2,715.6749901000001
DK3IIH6/LH244,67.14925373134328,68.34328358208955,238.49691542238807,110.60726368059701,0.7611940298507462,1.2985074626865671,11.391482228164179,16.871492537313433,719.6965645328359
DK3IIH6/S8324,67.0,68.33333333333333,218.0,93.0,4.666666666666667,1.6666666666666667,11.151915263333334,17.2,706.2356316666668
DK4676A/LH82,59.5,59.5,180.5,73.5,0.0,4.0,7.703902888,14.45,768.44958465
DK4676A/PHZ51,62.5,63.0,261.5,112.0,0.0,11.0,9.709552018,13.35,747.85462095
DK78010/LH244,70.66666666666667,72.76190476190476,222.99246031904764,111.01968253809524,1.2619047619047619,2.2142857142857144,7.8870621915,18.355238095238093,732.0725726333333
DK78371A/PHB47,74.33333333333333,73.66666666666667,248.33333333333334,96.0,0.3333333333333333,1.3333333333333333,11.758597233333333,19.900000000000002,746.5674356666667
DKFBHJ/DK3IIH6,66.33333333333333,68.66666666666667,190.0,116.33333333333333,9.0,13.666666666666666,8.084257830666667,14.666666666666666,733.2665216
DKFBHJ/LH82,62.5,64.0,199.0,87.0,0.0,3.5,9.3356314985,18.75,720.1801384
DKFBHJ/PHZ51,64.33333333333333,65.16666666666667,242.16666666666666,92.83333333333333,0.16666666666666666,4.666666666666667,10.652966752833334,14.683333333333332,745.7093121833333
F42/C103,62.0,69.0,233.0,122.0,0.0,2.0,1.924325408,18.6,746.5674357
F42/H95,68.25333333333333,69.9,241.46237777466666,118.34675555599999,2.3133333333333335,3.3866666666666667,9.784964205286666,19.580266666666667,735.8513611686666
F42/MO17,67.58857142857143,69.41714285714286,242.5810666645714,120.50116190514287,7.72,4.102857142857143,10.733139366411429,19.058114285714286,718.5949146
F42/OH43,66.4715909090909,68.55113636363636,237.2057196931818,112.58170454755682,2.596590909090909,4.755681818181818,10.16922155134091,20.081647727272728,718.5530923630681
FBLA/DK3IIH6,74.0,76.0,260.0,122.0,6.0,15.0,8.25549233,12.9,702.8031377
FE/DK3IIH6,71.0,71.0,233.25,110.0,4.25,6.25,7.052270704,14.85,691.862063225
FR19/DK3IIH6,67.0,68.0,234.8,127.0,3.2,14.2,7.019306301199999,15.780000000000001,719.2791086999999
GEMN-0096/LH244,70.25,72.43181818181819,246.93439393636362,111.90651515227273,2.590909090909091,1.5,10.889010155363637,18.888409090909093,720.3712883045455
GEMN-0096_LH212HT_0001/LH244,69.81818181818181,71.81818181818181,254.74795454545455,123.50053030227272,7.4772727272727275,2.1136363636363638,11.452806818272727,18.790454545454544,717.9079236204545
GEMN-0096_LH212HT_0002/LH244,68.66666666666667,70.33333333333333,238.99703703888886,111.72814815,4.777777777777778,1.8333333333333333,11.326671067666666,19.105555555555554,709.0245330111111
GEMN-0096_LH212HT_0003/LH244,69.76923076923077,72.07692307692308,261.99641025384614,132.29358974615386,13.0,1.3846153846153846,12.594519584461539,19.26923076923077,716.2184624615385
GEMN-0096_LH212HT_0004/LH244,70.15625,72.0,252.151041665625,117.91229166875,2.90625,0.5,12.06213472225,19.4190625,714.243787259375
GEMN-0096_LH212HT_0005/LH244,70.23809523809524,71.69047619047619,247.6603968261905,116.08698412619047,4.523809523809524,0.5952380952380952,12.380879626619048,19.173571428571428,716.2879999142857
GEMN-0096_LH212HT_0006/LH244,70.76923076923077,72.61538461538461,250.343504274359,119.8014529897436,0.5128205128205128,1.1282051282051282,11.450261669615385,19.134615384615383,700.338917651282
GEMN-0096_LH212HT_0008/LH244,70.33333333333333,71.77777777777777,226.38851852222223,114.12925925555555,1.8888888888888888,0.5555555555555556,11.060797064666666,21.144444444444446,701.2299113222222
GEMN-0096_LH212HT_0009/LH244,71.02777777777777,72.22222222222223,247.63074073888887,103.56712963055556,0.3611111111111111,0.5277777777777778,11.182829769222222,18.653333333333332,720.217074361111
GEMN-0096_LH212HT_0010/LH244,69.94736842105263,72.15789473684211,240.72105263157894,114.23964912105262,5.2631578947368425,3.4210526315789473,11.692764019842105,18.531578947368423,719.1300662105263
GEMN-0096_LH212HT_0011/LH244,67.625,69.25,226.5625,102.95875000000001,11.125,2.125,11.127145098875,21.3,697.3326004749999
GEMN-0096_LH212HT_0012/LH244,67.86842105263158,70.10526315789474,228.87271929736843,106.98578947105264,1.0,1.7105263157894737,10.781974385210527,17.996315789473684,730.8819773105264
GEMN-0096_LH212HT_0013/LH244,70.15625,71.59375,240.751354165625,116.796666665625,2.96875,0.8125,12.053320792375,19.7121875,707.214606634375
GEMN-0096_LH212HT_0014/LH244,73.0,74.0,246.00111109999997,127.11,26.0,0.0,14.075950346666668,20.833333333333332,705.8065699333333
GEMN-0096_LH212HT_0017/LH244,69.82222222222222,71.44444444444444,252.2008888888889,121.08059259333334,3.577777777777778,2.2666666666666666,11.266524221266666,18.54111111111111,732.9976308466667
GEMN-0096_LH212HT_0020/LH244,68.3076923076923,69.76923076923077,248.89769230769232,126.93615384615386,1.3846153846153846,1.6153846153846154,12.121806328153847,19.507692307692306,695.2369401923078
GEMN-0096_LH212HT_0021/LH244,68.57142857142857,70.38095238095238,235.77222222380954,112.25222222380953,4.0,1.0,11.271032510428572,19.23857142857143,695.4756604809523
GEMN-0096_LH212HT_0027/LH244,72.0,73.85714285714286,241.11904761428573,122.92857142857143,3.0,0.8571428571428571,12.460308342142856,22.37142857142857,709.8681084571429
GEMN-0096_PHJ89_0001/LH244,69.47916666666667,70.83333333333333,252.59756944375,119.54048611041667,2.9583333333333335,0.9166666666666666,11.572720367708333,18.111875,731.48420431875
GEMN-0096_PHJ89_0002/LH244,69.36585365853658,72.29268292682927,236.73552845609757,102.23593496097561,2.268292682926829,0.5365853658536586,9.734228741999999,17.915853658536584,731.6393358853659
GEMN-0096_PHJ89_0006/LH244,68.57142857142857,70.74285714285715,221.34047619142856,97.14266666657143,1.2571428571428571,2.857142857142857,9.760107906057144,17.88657142857143,732.7985637200001
GEMN-0096_PHJ89_0007/LH244,69.66666666666667,71.88095238095238,240.7957142857143,105.26650793809523,0.6190476190476191,2.4523809523809526,9.952952606095238,18.66,726.0878063142858
GEMN-0096_PHJ89_0009/LH244,67.31914893617021,69.36170212765957,233.23163120638299,103.59971631063829,1.574468085106383,0.40425531914893614,10.614035094680851,18.258936170212767,734.5460046999999
GEMN-0096_PHJ89_0010/LH244,67.04444444444445,68.0,226.36785185333332,96.3877777768889,0.24444444444444444,1.0444444444444445,9.816067542377777,18.94977777777778,722.0624990800001
GEMN-0096_PHJ89_0011/LH244,67.4888888888889,69.35555555555555,229.11162963111113,102.82466666666666,1.1111111111111112,1.288888888888889,9.638959202311112,17.229555555555557,740.4100717666668
GEMN-0096_PHJ89_0012/LH244,69.92682926829268,71.82926829268293,243.990162602439,107.77235772195122,1.1219512195121952,1.0975609756097562,10.841363519463416,19.3980487804878,711.9196979170732
